"IDpol","OccurDate","Payment","IDclaim","Guarantee"
"90141532.101a",2004-09-18,1602,"1203484","Damage"
"90165782.100a",2004-09-18,90,"1206063","Other"
"90193799.100a",2004-09-18,687,"200602","Theft"
"90129458.102a",2004-09-18,706,"1206749","Theft"
"70203012.101a",2004-09-18,1440,"9464","TPL"
"90148387.100b",2004-09-18,1229,"1209247","TPL"
"90135312.100a",2004-09-18,1743,"10918","TPL"
"90146407.100a",2004-09-18,1683,"1203817","TPL"
"90139288.100a",2004-09-18,897,"10551","TPL"
"90146467.100a",2004-09-18,301,"12264","Windscreen"
"90163090.100b",2004-09-18,299,"200460","Windscreen"
"90133611.100a",2004-09-19,3800,"200079","Damage"
"90132948.100c",2004-09-19,417,"200498","TPL"
"90154248.100a",2004-09-19,4097,"205599","TPL"
"90146485.100a",2004-09-19,915,"1202013","TPL"
"90194160.100a",2004-09-19,159,"1204035","TPL"
"90154137.101a",2004-09-19,606,"204187","Windscreen"
"90118259.101b",2004-09-20,0,"200683","Damage"
"90175914.100a",2004-09-20,4288,"1208944","Damage"
"90127467.101b",2004-09-20,0,"202825","Other"
"90148486.100a",2004-09-20,5920,"9995","Theft"
"28.100a",2004-09-20,897,"200656","TPL"
"80100030.100a",2004-09-20,1660,"204252","TPL"
"90105026.101a",2004-09-20,915,"1201883","TPL"
"90125002.101a",2004-09-20,4619,"12364","TPL"
"90169242.100a",2004-09-20,91,"1205303","Windscreen"
"90103693.101c",2004-09-20,206,"1209238","Windscreen"
"90119079.101a",2004-09-20,502,"208558","Windscreen"
"90146961.100a",2004-09-20,53,"12421","Windscreen"
"1002205.100b",2004-09-21,1481,"201827","Fire"
"90168491.101a",2004-09-21,202,"1203264","Other"
"90111604.102a",2004-09-21,213,"11873","TPL"
"80200255.10b",2004-09-21,330,"204534","TPL"
"1005763.100b",2004-09-21,897,"201101","TPL"
"90140256.100a",2004-09-21,932,"204077","TPL"
"90151480.100a",2004-09-21,67,"1205050","TPL"
"90145542.100a",2004-09-21,153,"206178","TPL"
"90164519.100a",2004-09-21,399,"203791","TPL"
"90192993.100c",2004-09-21,350,"202413","Windscreen"
"90133462.101a",2004-09-21,289,"13273","Windscreen"
"90191223.100a",2004-09-21,284,"11937","Windscreen"
"90160253.101b",2004-09-21,181,"1203556","Windscreen"
"90151162.100a",2004-09-21,60,"209117","Windscreen"
"90156882.101a",2004-09-21,434,"204520","Windscreen"
"90112572.101b",2004-09-21,339,"1207972","Windscreen"
"90128594.101b",2004-09-21,404,"204060","Windscreen"
"90159023.101a",2004-09-21,445,"1203979","Windscreen"
"90155201.101a",2004-09-21,418,"1207241","Windscreen"
"90190630.100a",2004-09-21,353,"1209162","Windscreen"
"90141592.101a",2004-09-22,0,"12331","Damage"
"90125993.100a",2004-09-22,2278,"206559","Damage"
"90135165.100a",2004-09-22,2818,"9731","Fire"
"90121346.101a",2004-09-22,76,"1203253","Other"
"90126705.101a",2004-09-22,694,"1207214","Theft"
"90175876.101a",2004-09-22,53,"207000","Theft"
"90169089.101a",2004-09-22,698,"1205523","TPL"
"90181713.100b",2004-09-22,715,"1206567","TPL"
"70200922.10b",2004-09-22,181,"1204539","Windscreen"
"90109067.100a",2004-09-22,714,"205374","Windscreen"
"90153185.100a",2004-09-22,53,"1202236","Windscreen"
"90104004.101a",2004-09-22,265,"208685","Windscreen"
"90131305.100a",2004-09-22,403,"203034","Windscreen"
"90151549.101a",2004-09-23,0,"9751","Damage"
"90147261.100a",2004-09-23,3829,"1205791","Damage"
"90185930.100a",2004-09-23,1095,"8044","Fire"
"90146381.101b",2004-09-23,1339,"1209969","Other"
"90148562.100a",2004-09-23,980,"1202462","Theft"
"80100135.10c",2004-09-23,858,"1209737","TPL"
"90158564.100b",2004-09-23,0,"11548","TPL"
"90161334.101b",2004-09-23,897,"203079","TPL"
"50100016.100a",2004-09-23,5201,"1209539","TPL"
"90191914.100a",2004-09-23,408,"1201711","TPL"
"90180930.100a",2004-09-23,244,"8871","Windscreen"
"90151477.100a",2004-09-23,679,"11018","Windscreen"
"90145346.100a",2004-09-23,225,"9092","Windscreen"
"90133934.100b",2004-09-23,187,"208020","Windscreen"
"90132421.101a",2004-09-23,232,"200252","Windscreen"
"90153819.100b",2004-09-23,519,"1205161","Windscreen"
"90133495.101a",2004-09-23,1066,"203945","Windscreen"
"90159185.101a",2004-09-23,536,"1207733","Windscreen"
"90193801.100b",2004-09-23,65,"204385","Windscreen"
"90185972.100c",2004-09-24,7502,"1209553","Theft"
"90129362.100a",2004-09-24,7356,"205761","Theft"
"90179963.101a",2004-09-24,15582,"203878","Theft"
"90149481.100a",2004-09-24,944,"208732","Theft"
"90133782.102a",2004-09-24,897,"207548","TPL"
"1005092.100b",2004-09-24,306,"203871","TPL"
"1001494.100a",2004-09-24,2002,"11706","TPL"
"90128155.101a",2004-09-24,69,"1202785","TPL"
"90126041.101a",2004-09-24,3253,"203971","TPL"
"90117172.100b",2004-09-24,2521,"1201808","TPL"
"90170942.100a",2004-09-24,892,"205972","TPL"
"90133827.100a",2004-09-24,1914,"1209650","TPL"
"1002774.100b",2004-09-24,355,"200085","TPL"
"90151024.100a",2004-09-24,72,"1209515","Windscreen"
"90126791.101a",2004-09-24,561,"1209876","Windscreen"
"80100075.102b",2004-09-24,404,"204060","Windscreen"
"80200117.10b",2004-09-24,980,"13684","Windscreen"
"90134949.101c",2004-09-25,2385,"203758","Damage"
"212.100a",2004-09-25,0,"204469","Damage"
"90165220.100c",2004-09-25,2627,"209487","Damage"
"90152162.100a",2004-09-25,0,"12408","Fire"
"90177754.101b",2004-09-25,899,"1208555","Theft"
"90109182.101a",2004-09-25,7550,"1205405","Theft"
"90111316.100a",2004-09-25,1065,"1202510","TPL"
"90146148.100a",2004-09-25,561,"13754","TPL"
"90126377.101b",2004-09-25,0,"11918","TPL"
"90158352.101c",2004-09-25,652,"202565","TPL"
"90126680.100a",2004-09-25,897,"201215","TPL"
"90100757.10a",2004-09-25,1195,"202434","TPL"
"90127459.101a",2004-09-25,338,"202102","TPL"
"90171116.100a",2004-09-25,841,"207054","TPL"
"90160806.100a",2004-09-25,915,"1206130","TPL"
"90134637.100a",2004-09-25,88,"1208424","TPL"
"90192993.101a",2004-09-25,1830,"1205169","TPL"
"90172616.100b",2004-09-25,218,"209668","Windscreen"
"90110879.101c",2004-09-25,359,"210184","Windscreen"
"90187990.100a",2004-09-25,105,"202054","Windscreen"
"90157264.100a",2004-09-25,201,"1207296","Windscreen"
"90172244.100b",2004-09-25,456,"10583","Windscreen"
"90155671.100a",2004-09-26,10185,"203513","Damage"
"90166262.101a",2004-09-26,0,"13595","Other"
"90155782.100a",2004-09-26,2452,"13133","TPL"
"1000113.100b",2004-09-26,720,"201275","TPL"
"90106716.101a",2004-09-26,1121,"11315","TPL"
"90100960.10a",2004-09-26,1789,"8570","TPL"
"90108737.10a",2004-09-26,203,"12897","TPL"
"90146938.100b",2004-09-26,491,"1206558","Windscreen"
"90130875.100c",2004-09-26,201,"202895","Windscreen"
"90127302.101a",2004-09-27,390,"208801","Damage"
"70200831.10b",2004-09-27,655,"10345","Other"
"90148993.101a",2004-09-27,1389,"1204293","TPL"
"90170435.100a",2004-09-27,897,"205978","TPL"
"90146631.100a",2004-09-27,10227,"12987","TPL"
"90131462.100a",2004-09-27,56,"209225","TPL"
"90119181.101a",2004-09-27,402,"207777","Windscreen"
"90157424.100b",2004-09-27,291,"209141","Windscreen"
"90145812.100a",2004-09-27,900,"1206889","Windscreen"
"90161064.100b",2004-09-27,211,"1208515","Windscreen"
"90148929.100a",2004-09-27,184,"1207735","Windscreen"
"90172347.100a",2004-09-27,68,"7920","Windscreen"
"90101634.10a",2004-09-27,64,"208948","Windscreen"
"90134272.101a",2004-09-28,2634,"1204065","Damage"
"90155228.101d",2004-09-28,64,"201939","Fire"
"90150403.100a",2004-09-28,2177,"1203266","TPL"
"90178056.100c",2004-09-28,230,"1201454","TPL"
"90151659.100a",2004-09-28,0,"7451","TPL"
"80200046.10a",2004-09-28,5725,"204843","TPL"
"90158846.101a",2004-09-28,262,"11710","TPL"
"90133005.100a",2004-09-28,316,"13083","TPL"
"90126554.100a",2004-09-28,550,"209876","Windscreen"
"90110699.101a",2004-09-28,161,"12843","Windscreen"
"90157269.100b",2004-09-28,92,"200519","Windscreen"
"90103469.100a",2004-09-29,1149,"1207456","Damage"
"90126768.101a",2004-09-29,20046,"12967","TPL"
"90152898.100a",2004-09-29,376,"8680","TPL"
"1009368.100c",2004-09-29,2601,"1203003","TPL"
"90107973.101a",2004-09-29,5099,"206741","TPL"
"90152594.102a",2004-09-29,765,"204069","TPL"
"90170353.101a",2004-09-29,879,"1205698","TPL"
"90112452.101b",2004-09-29,0,"12677","TPL"
"90130961.100a",2004-09-29,4403,"1202530","TPL"
"90138239.101a",2004-09-29,118,"204046","Windscreen"
"90146500.100a",2004-09-29,271,"8699","Windscreen"
"90148523.101a",2004-09-29,222,"203655","Windscreen"
"90117746.100b",2004-09-29,222,"1205376","Windscreen"
"90145776.100a",2004-09-29,358,"10657","Windscreen"
"90152214.101b",2004-09-29,162,"204473","Windscreen"
"90119189.101b",2004-09-29,50,"202183","Windscreen"
"90127756.100a",2004-09-29,89,"204601","Windscreen"
"90116959.102a",2004-09-30,1664,"9311","Damage"
"90167308.100a",2004-09-30,0,"8175","Fire"
"90128827.101b",2004-09-30,1654,"1201871","Other"
"90190013.102a",2004-09-30,0,"1205960","Theft"
"90151304.100a",2004-09-30,477,"205923","TPL"
"90150019.100a",2004-09-30,1802,"1205510","TPL"
"90181770.101a",2004-09-30,2452,"11970","TPL"
"90121248.101b",2004-09-30,695,"1204564","TPL"
"90127790.101a",2004-09-30,51,"200257","Windscreen"
"90132663.100a",2004-10-01,2277,"207208","Damage"
"90157499.100b",2004-10-01,0,"200414","Damage"
"90135232.101a",2004-10-01,493,"12373","TPL"
"90156871.100a",2004-10-01,60,"1201551","TPL"
"90108861.101a",2004-10-01,1222,"9053","TPL"
"90144895.100a",2004-10-01,1518,"204732","TPL"
"90146945.100a",2004-10-01,953,"208712","TPL"
"90144794.101a",2004-10-01,435,"13721","TPL"
"90172205.100b",2004-10-01,897,"8659","TPL"
"90135311.100a",2004-10-01,311,"13067","TPL"
"90194089.100a",2004-10-01,5927,"10054","TPL"
"90176676.101a",2004-10-01,397,"1204485","Windscreen"
"90147301.100a",2004-10-01,302,"1209623","Windscreen"
"90163222.100d",2004-10-01,223,"12920","Windscreen"
"90169051.100a",2004-10-01,120,"200787","Windscreen"
"90158812.100a",2004-10-01,621,"1201249","Windscreen"
"90157258.100a",2004-10-01,561,"207401","Windscreen"
"90119186.100a",2004-10-01,374,"9825","Windscreen"
"90145983.100b",2004-10-02,2199,"200052","Damage"
"90152335.100a",2004-10-02,73,"204338","Damage"
"90104937.101a",2004-10-02,1339,"1208086","Other"
"90134617.100b",2004-10-02,3430,"207665","Theft"
"90131354.101a",2004-10-02,403,"9638","TPL"
"90181597.102a",2004-10-02,985,"204913","TPL"
"90148634.100b",2004-10-02,1122,"203216","TPL"
"40100375.101c",2004-10-02,3,"13481","TPL"
"90106114.101a",2004-10-02,4399,"209483","TPL"
"80200105.10a",2004-10-02,3657,"207464","TPL"
"90135431.100a",2004-10-02,680,"202590","TPL"
"40100137.100c",2004-10-02,94,"7378","Windscreen"
"90106817.100a",2004-10-02,316,"206118","Windscreen"
"90172803.100a",2004-10-02,427,"1206057","Windscreen"
"90154521.100a",2004-10-02,180,"7368","Windscreen"
"90186148.102a",2004-10-03,0,"1205385","Damage"
"90104036.101a",2004-10-03,4504,"201012","Fire"
"90147758.101a",2004-10-03,525,"202260","Other"
"90159617.100a",2004-10-03,2802,"202964","Other"
"90154518.100a",2004-10-03,1968,"1201980","Theft"
"90155865.100b",2004-10-03,1664,"205818","Theft"
"90126284.100a",2004-10-03,1011,"8322","TPL"
"90148976.100a",2004-10-03,743,"1208683","TPL"
"90171791.100a",2004-10-03,0,"13759","TPL"
"90145790.100a",2004-10-03,652,"204397","TPL"
"90149200.100a",2004-10-03,2858,"1206229","TPL"
"10200364.101a",2004-10-03,72,"206794","Windscreen"
"90139350.102a",2004-10-04,4467,"1207498","Damage"
"90111394.101b",2004-10-04,2303,"11580","Damage"
"90174392.100a",2004-10-04,87,"1208804","Fire"
"90109694.101a",2004-10-04,7324,"1206648","Other"
"90129261.101b",2004-10-04,897,"206212","TPL"
"90110367.10c",2004-10-04,4731,"1205092","TPL"
"90184070.100b",2004-10-04,381,"203730","TPL"
"90164538.100a",2004-10-04,0,"208430","TPL"
"90191779.101a",2004-10-04,1415,"1202428","TPL"
"90152776.100a",2004-10-04,174,"201015","TPL"
"90131603.100a",2004-10-04,155,"1206650","Windscreen"
"90144689.100b",2004-10-04,334,"12427","Windscreen"
"90182110.102a",2004-10-04,64,"208948","Windscreen"
"90135118.100a",2004-10-04,349,"11917","Windscreen"
"90104640.101a",2004-10-04,228,"11585","Windscreen"
"90151415.101b",2004-10-04,186,"12258","Windscreen"
"90151879.100a",2004-10-04,150,"200211","Windscreen"
"90129770.101b",2004-10-04,387,"205609","Windscreen"
"90168283.100a",2004-10-04,262,"11790","Windscreen"
"90176068.100a",2004-10-05,4504,"201012","Fire"
"90165917.101a",2004-10-05,1740,"1209453","Other"
"90183909.101b",2004-10-05,520,"1204678","TPL"
"90166859.101a",2004-10-05,897,"206069","TPL"
"90175813.100a",2004-10-05,54,"1202554","TPL"
"90138517.100a",2004-10-05,4903,"202549","TPL"
"90133825.101c",2004-10-05,915,"1204772","TPL"
"90117563.100a",2004-10-05,450,"207112","TPL"
"90181500.100a",2004-10-05,505,"208261","TPL"
"90145467.100b",2004-10-05,437,"201335","Windscreen"
"90129278.101a",2004-10-05,568,"11773","Windscreen"
"1000500.101b",2004-10-05,469,"1209466","Windscreen"
"90149586.100a",2004-10-05,487,"200992","Windscreen"
"90153217.100d",2004-10-06,5254,"208167","Damage"
"90133668.102b",2004-10-06,2230,"204468","Theft"
"90132494.100a",2004-10-06,638,"1207417","Theft"
"90103562.102a",2004-10-06,9491,"10691","Theft"
"90109083.101a",2004-10-06,1495,"204489","TPL"
"90116764.101a",2004-10-06,343,"1207537","TPL"
"90155030.100a",2004-10-06,392,"208809","TPL"
"90133660.101a",2004-10-06,329,"205018","TPL"
"90108490.100a",2004-10-06,623,"204435","TPL"
"90146456.102a",2004-10-06,463,"1203108","TPL"
"90181829.100a",2004-10-06,177,"7285","TPL"
"90128292.101a",2004-10-06,8882,"7000","TPL"
"90156374.100a",2004-10-06,235,"208449","Windscreen"
"90157498.100a",2004-10-06,153,"204045","Windscreen"
"90190013.102a",2004-10-06,394,"1207746","Windscreen"
"90146210.100a",2004-10-07,1681,"1208897","Damage"
"90128809.101b",2004-10-07,3733,"1205243","Damage"
"90134679.101a",2004-10-07,3774,"1204761","TPL"
"90131989.100a",2004-10-07,521,"13214","TPL"
"90116863.103a",2004-10-07,897,"205509","TPL"
"90103611.10a",2004-10-07,266,"8945","TPL"
"90181637.100a",2004-10-07,2452,"11993","TPL"
"90152162.101a",2004-10-07,1542,"9055","TPL"
"90151406.101b",2004-10-07,53,"205567","Windscreen"
"90159213.100a",2004-10-08,3502,"207026","Damage"
"90155086.101b",2004-10-08,977,"200247","Theft"
"90168684.100a",2004-10-08,219,"207299","TPL"
"90147273.100c",2004-10-08,1121,"10687","TPL"
"90155246.100a",2004-10-08,0,"8661","TPL"
"90175858.102a",2004-10-08,85,"206501","Windscreen"
"90128268.101b",2004-10-08,111,"206647","Windscreen"
"90132571.100a",2004-10-08,184,"8791","Windscreen"
"90166143.100a",2004-10-08,257,"1203926","Windscreen"
"90131600.100c",2004-10-08,378,"1206317","Windscreen"
"90187062.100a",2004-10-08,265,"204762","Windscreen"
"90108881.100a",2004-10-08,264,"204515","Windscreen"
"90181444.100a",2004-10-09,149,"12699","Damage"
"90170435.101a",2004-10-09,3964,"1203508","Damage"
"90180755.100a",2004-10-09,525,"8732","Other"
"90146853.100a",2004-10-09,749,"1207851","Theft"
"90133259.101b",2004-10-09,447,"1207198","TPL"
"90151337.100a",2004-10-09,223,"12875","TPL"
"90178115.100c",2004-10-09,726,"7363","TPL"
"90157624.100a",2004-10-09,7875,"1205307","TPL"
"90154465.100d",2004-10-09,831,"1201190","TPL"
"90166931.100a",2004-10-09,701,"202392","TPL"
"90194070.100a",2004-10-09,897,"209410","TPL"
"90155419.100a",2004-10-09,198,"204349","Windscreen"
"90132210.100a",2004-10-09,375,"9586","Windscreen"
"90137634.100a",2004-10-09,321,"1203544","Windscreen"
"90126261.101a",2004-10-09,251,"207052","Windscreen"
"90131644.100a",2004-10-10,2212,"1204387","Damage"
"90153425.100a",2004-10-10,0,"12331","Damage"
"90169767.100a",2004-10-10,907,"10059","Fire"
"90158409.100a",2004-10-10,1191,"201693","Theft"
"90187136.100a",2004-10-10,521,"202146","TPL"
"90102438.101b",2004-10-10,1201,"1205917","TPL"
"90160023.100a",2004-10-10,222,"204372","TPL"
"90177804.100a",2004-10-10,330,"203037","Windscreen"
"90141123.100a",2004-10-10,410,"10160","Windscreen"
"90174294.100a",2004-10-11,0,"1205546","Damage"
"90154271.100a",2004-10-11,811,"1204921","Damage"
"90168890.100a",2004-10-11,894,"1208392","Other"
"90134927.100c",2004-10-11,1219,"1206913","Theft"
"90182249.100a",2004-10-11,915,"1208083","TPL"
"90126694.102a",2004-10-11,2452,"12706","TPL"
"90154538.100a",2004-10-11,2674,"8971","TPL"
"90159193.100a",2004-10-11,915,"1206481","TPL"
"90131540.100b",2004-10-11,72,"1206429","TPL"
"90139473.101a",2004-10-11,2185,"201268","TPL"
"90155606.100a",2004-10-11,388,"204854","Windscreen"
"90148233.101a",2004-10-11,60,"206792","Windscreen"
"90108012.100a",2004-10-11,185,"8235","Windscreen"
"90134042.101a",2004-10-11,270,"7699","Windscreen"
"90155575.100a",2004-10-12,1978,"207329","Damage"
"90148834.100a",2004-10-12,14704,"1208584","Theft"
"90158489.100b",2004-10-12,9600,"1202957","Theft"
"80100253.10a",2004-10-12,897,"208669","TPL"
"90111151.102a",2004-10-12,588,"1201563","TPL"
"90133918.100a",2004-10-12,2144,"1210090","TPL"
"90124767.103a",2004-10-12,1457,"200917","TPL"
"90119058.101b",2004-10-12,2410,"205601","TPL"
"90149567.101a",2004-10-12,12528,"1207265","TPL"
"90171399.100a",2004-10-12,132,"209023","Windscreen"
"90136065.100b",2004-10-12,800,"205350","Windscreen"
"90117555.101a",2004-10-12,202,"209238","Windscreen"
"90156863.100b",2004-10-12,604,"204537","Windscreen"
"90177852.100a",2004-10-13,19,"203274","Damage"
"90115130.100a",2004-10-13,1787,"1207511","Damage"
"90105063.104a",2004-10-13,1740,"1209453","Other"
"90149968.100a",2004-10-13,668,"206389","Theft"
"90109695.101a",2004-10-13,412,"1203521","TPL"
"90134329.100a",2004-10-13,2452,"9352","TPL"
"90168506.100b",2004-10-13,607,"9805","TPL"
"1011332.100a",2004-10-13,398,"12933","Windscreen"
"90108796.101b",2004-10-13,258,"1209067","Windscreen"
"90152771.102a",2004-10-13,250,"12819","Windscreen"
"90148952.101b",2004-10-13,374,"200757","Windscreen"
"90162781.101a",2004-10-13,287,"206244","Windscreen"
"90153433.100a",2004-10-13,445,"207256","Windscreen"
"90104699.102a",2004-10-13,413,"7209","Windscreen"
"90140056.101b",2004-10-13,301,"201867","Windscreen"
"90114069.101a",2004-10-14,0,"8548","Damage"
"90134911.101b",2004-10-14,1189,"207114","Damage"
"90145724.100a",2004-10-14,2258,"1201701","Damage"
"90146389.100b",2004-10-14,65,"1201939","Fire"
"90163234.101c",2004-10-14,906,"200028","Theft"
"90173968.103b",2004-10-14,491,"1203701","TPL"
"90188383.100a",2004-10-14,29,"202417","TPL"
"90133699.100a",2004-10-14,2817,"1204466","TPL"
"90132755.100a",2004-10-14,897,"9584","TPL"
"90194763.100a",2004-10-14,92,"1207525","Windscreen"
"90150391.100a",2004-10-14,542,"1207728","Windscreen"
"90131282.100a",2004-10-14,350,"207381","Windscreen"
"90100747.10a",2004-10-14,149,"1210455","Windscreen"
"90159794.100a",2004-10-14,252,"206499","Windscreen"
"90132794.100a",2004-10-15,1628,"13082","Damage"
"90106263.10b",2004-10-15,876,"207916","Damage"
"60100005.10b",2004-10-15,2011,"8529","Theft"
"90179341.101a",2004-10-15,94447,"1202327","TPL"
"90145324.100a",2004-10-15,2803,"11579","TPL"
"90155136.101a",2004-10-15,3,"13481","TPL"
"90169780.100b",2004-10-15,1794,"208908","TPL"
"90174297.100a",2004-10-15,2344,"1209528","TPL"
"90101635.101a",2004-10-15,36,"205061","TPL"
"90104975.100b",2004-10-15,915,"1209069","TPL"
"90128954.101b",2004-10-15,1830,"1206777","TPL"
"90104372.101a",2004-10-15,897,"203079","TPL"
"90126704.101b",2004-10-15,1081,"200360","TPL"
"90136377.100a",2004-10-15,316,"207181","Windscreen"
"90159062.100a",2004-10-15,190,"1208524","Windscreen"
"90132190.100b",2004-10-15,150,"204320","Windscreen"
"90141512.101a",2004-10-15,441,"12437","Windscreen"
"1002665.100a",2004-10-15,289,"206969","Windscreen"
"90133199.103a",2004-10-15,434,"1206054","Windscreen"
"90137590.100a",2004-10-15,136,"11903","Windscreen"
"90161598.100a",2004-10-16,0,"11548","TPL"
"90128558.100b",2004-10-16,240,"9362","TPL"
"90100940.100a",2004-10-16,410,"1202399","TPL"
"90179560.101a",2004-10-16,1037,"204875","TPL"
"90134816.100a",2004-10-16,136,"1203371","TPL"
"90146373.101a",2004-10-16,295,"204161","TPL"
"90147981.100b",2004-10-16,245,"207354","TPL"
"90138964.100a",2004-10-16,574,"12804","TPL"
"90168227.100a",2004-10-16,197,"9565","TPL"
"90181309.101b",2004-10-16,180,"200088","Windscreen"
"20100324.100a",2004-10-16,356,"207920","Windscreen"
"90153180.100a",2004-10-16,170,"207143","Windscreen"
"90146632.100a",2004-10-16,672,"209021","Windscreen"
"1001615.100a",2004-10-17,683,"1204692","Damage"
"90147670.100a",2004-10-17,3734,"1202484","Damage"
"90165805.100a",2004-10-17,1095,"8044","Fire"
