"IDpol","OccurDate","Payment","IDclaim","Guarantee"
"90124596.100a",2004-09-01,16479,"1206563","Damage"
"90184818.100a",2004-09-01,0,"1204007","Damage"
"90176219.100a",2004-09-01,47,"9077","Theft"
"90152182.101a",2004-09-01,552,"203860","Theft"
"90145215.102b",2004-09-01,1830,"1205169","TPL"
"90151456.100a",2004-09-01,1639,"7793","TPL"
"90119149.100b",2004-09-01,458,"7938","TPL"
"90149590.102a",2004-09-01,624,"1207253","TPL"
"90168095.100a",2004-09-01,753,"1203734","TPL"
"90158970.100a",2004-09-01,927,"13347","TPL"
"80200157.10a",2004-09-01,1298,"13006","TPL"
"90159098.100a",2004-09-01,70,"1207347","Windscreen"
"90106833.10a",2004-09-01,425,"1207350","Windscreen"
"90135204.100b",2004-09-01,68,"13512","Windscreen"
"90145239.100a",2004-09-01,299,"202868","Windscreen"
"90157287.100a",2004-09-01,311,"11441","Windscreen"
"90155410.100a",2004-09-01,215,"200761","Windscreen"
"90172389.101a",2004-09-02,1896,"10726","Damage"
"70200090.10a",2004-09-02,4504,"201012","Fire"
"90194863.100a",2004-09-02,14704,"1208584","Theft"
"90165418.100b",2004-09-02,915,"1202007","TPL"
"90108567.102a",2004-09-02,74,"203296","TPL"
"10200069.100a",2004-09-02,897,"202653","TPL"
"90194804.102a",2004-09-02,1121,"10052","TPL"
"90155218.100b",2004-09-02,280,"203383","Windscreen"
"90161538.101a",2004-09-02,122,"1208678","Windscreen"
"90182182.100a",2004-09-02,902,"207290","Windscreen"
"90191778.100a",2004-09-02,234,"1207803","Windscreen"
"90141626.100a",2004-09-02,196,"204852","Windscreen"
"90150999.100b",2004-09-02,316,"204962","Windscreen"
"90116372.101c",2004-09-03,844,"9807","Damage"
"17.102b",2004-09-03,71,"203269","Damage"
"90112568.101a",2004-09-03,1402,"208074","Damage"
"90146974.100b",2004-09-03,876,"208793","Fire"
"90108035.101a",2004-09-03,0,"10543","Other"
"90153226.100a",2004-09-03,1832,"203316","Theft"
"90158844.100b",2004-09-03,1292,"202284","Theft"
"90118062.101a",2004-09-03,33,"1206585","TPL"
"90152360.100a",2004-09-03,897,"207527","TPL"
"90149908.100a",2004-09-03,415,"1204887","Windscreen"
"90134834.101a",2004-09-03,138,"1206626","Windscreen"
"90144539.100a",2004-09-03,216,"210474","Windscreen"
"90170866.102b",2004-09-03,235,"1207193","Windscreen"
"90183980.100a",2004-09-03,388,"1202809","Windscreen"
"90148118.100a",2004-09-03,716,"1207083","Windscreen"
"90177817.100a",2004-09-03,266,"1209143","Windscreen"
"90161224.100a",2004-09-03,338,"1206502","Windscreen"
"90146053.100a",2004-09-03,80,"201814","Windscreen"
"90191156.100a",2004-09-03,120,"208217","Windscreen"
"90131437.100a",2004-09-04,3617,"1206004","Damage"
"1011229.100a",2004-09-04,1402,"208197","Damage"
"90145097.100a",2004-09-04,907,"10059","Fire"
"90167728.100c",2004-09-04,565,"7305","Theft"
"90139203.100a",2004-09-04,1794,"208146","TPL"
"90163174.100a",2004-09-04,480,"200215","TPL"
"90152946.100b",2004-09-04,1715,"1207814","TPL"
"90182250.101a",2004-09-04,286,"202120","Windscreen"
"90113531.101a",2004-09-04,273,"11562","Windscreen"
"90172279.100a",2004-09-04,460,"1205093","Windscreen"
"90194172.100a",2004-09-04,351,"200623","Windscreen"
"90148053.101a",2004-09-05,905,"1205378","Damage"
"90110429.100a",2004-09-05,1578,"11684","Damage"
"90134847.100a",2004-09-05,894,"1208793","Fire"
"90103989.101a",2004-09-05,1313,"208086","Other"
"90121254.101a",2004-09-05,7242,"202085","Theft"
"90180522.100a",2004-09-05,13673,"208183","Theft"
"70202723.101a",2004-09-05,379,"203209","Theft"
"90182143.100c",2004-09-05,1664,"205818","Theft"
"90118454.101b",2004-09-05,3564,"7258","TPL"
"90140620.100a",2004-09-05,139,"207099","TPL"
"90145315.100a",2004-09-05,7005,"207151","TPL"
"90149381.101a",2004-09-05,1794,"13723","TPL"
"90182094.100a",2004-09-05,245,"7637","Windscreen"
"90134814.101a",2004-09-05,82,"204579","Windscreen"
"90149362.100b",2004-09-06,5433,"1205864","Damage"
"90158442.100b",2004-09-06,2196,"12665","Damage"
"90108741.101a",2004-09-06,3286,"10834","Fire"
"90139154.100c",2004-09-06,2802,"202964","Other"
"90147047.100a",2004-09-06,936,"202465","Theft"
"90162691.101a",2004-09-06,452,"1201897","TPL"
"90154104.100b",2004-09-06,290,"206061","TPL"
"50200163.100a",2004-09-06,539,"9579","TPL"
"90133778.101a",2004-09-06,1117,"207386","TPL"
"90145101.100a",2004-09-06,0,"1203183","TPL"
"90111464.10a",2004-09-06,1425,"208053","TPL"
"90156051.100a",2004-09-06,266,"208275","TPL"
"90108763.10a",2004-09-06,240,"208397","Windscreen"
"30100027.10a",2004-09-06,202,"1207821","Windscreen"
"90172734.101a",2004-09-06,184,"1201778","Windscreen"
"70201514.10b",2004-09-06,319,"204366","Windscreen"
"90170771.100a",2004-09-06,104,"204149","Windscreen"
"90155091.100a",2004-09-06,78,"1209157","Windscreen"
"90117998.101a",2004-09-06,534,"208973","Windscreen"
"90168956.100a",2004-09-06,201,"210014","Windscreen"
"90105220.103a",2004-09-07,1079,"1202860","Damage"
"90166567.100a",2004-09-07,1740,"1209453","Other"
"90145334.101a",2004-09-07,1876,"8831","Theft"
"90132708.101a",2004-09-07,10198,"205308","TPL"
"90148506.100a",2004-09-07,897,"9572","TPL"
"90187964.100a",2004-09-07,0,"11661","TPL"
"90151609.101a",2004-09-07,1830,"1205973","TPL"
"90147428.100a",2004-09-07,1509,"1208743","TPL"
"90110845.101c",2004-09-07,2291,"207747","TPL"
"90151208.100a",2004-09-07,526,"207126","Windscreen"
"90177803.100a",2004-09-07,63,"1210123","Windscreen"
"90162787.100a",2004-09-07,95,"207812","Windscreen"
"90189939.100b",2004-09-07,305,"9588","Windscreen"
"1003637.100a",2004-09-07,142,"13017","Windscreen"
"90160117.100b",2004-09-07,87,"205709","Windscreen"
"90159023.101a",2004-09-08,572,"1209460","Damage"
"60200198.10a",2004-09-08,198,"203264","Other"
"90149545.100a",2004-09-08,3618,"202180","TPL"
"90127327.101a",2004-09-08,25,"12532","TPL"
"90145093.100a",2004-09-08,1356,"8290","TPL"
"90141516.100b",2004-09-08,463,"1201642","TPL"
"90146035.100a",2004-09-08,897,"201944","TPL"
"90111659.100a",2004-09-08,357,"1205336","Windscreen"
"90133346.100a",2004-09-08,64,"202880","Windscreen"
"90153590.101a",2004-09-08,289,"1201764","Windscreen"
"90167790.100a",2004-09-08,155,"1206650","Windscreen"
"90152392.102a",2004-09-09,552,"201613","Damage"
"90173968.103a",2004-09-09,1752,"207780","Other"
"90190346.100c",2004-09-09,728,"12669","Theft"
"90147298.100a",2004-09-09,470,"1205730","TPL"
"90148165.101a",2004-09-09,897,"205419","TPL"
"90158434.100b",2004-09-09,133,"10786","TPL"
"90171876.100a",2004-09-09,570,"208154","TPL"
"90168100.100b",2004-09-09,225,"9878","TPL"
"30200147.100b",2004-09-09,1420,"10844","TPL"
"90158065.100a",2004-09-09,225,"203807","TPL"
"90112462.100a",2004-09-09,226,"204403","TPL"
"90138536.101b",2004-09-09,315,"8514","TPL"
"90130955.100c",2004-09-09,897,"9012","TPL"
"90147622.100a",2004-09-09,360,"204434","Windscreen"
"5.100a",2004-09-09,322,"200520","Windscreen"
"90159542.100a",2004-09-10,0,"208006","Damage"
"80200726.101a",2004-09-10,1050,"1202292","Damage"
"90124686.100c",2004-09-10,1731,"1205226","Theft"
"90139191.100a",2004-09-10,561,"11693","TPL"
"70207717.100a",2004-09-10,265,"1203776","TPL"
"90128403.103a",2004-09-10,271,"1202044","TPL"
"90118847.101a",2004-09-10,2185,"201268","TPL"
"90166111.103b",2004-09-10,1985,"205157","TPL"
"90103763.10a",2004-09-10,3344,"11620","TPL"
"90135440.101a",2004-09-10,396,"1202012","Windscreen"
"90112652.100a",2004-09-10,53,"200901","Windscreen"
"90168936.100a",2004-09-10,49,"7943","Windscreen"
"90172696.100c",2004-09-10,263,"9411","Windscreen"
"90182935.100a",2004-09-10,130,"202258","Windscreen"
"90126360.101b",2004-09-11,0,"8548","Damage"
"90167899.100a",2004-09-11,8792,"201546","Damage"
"80100243.100a",2004-09-11,876,"203775","Theft"
"90146183.100c",2004-09-11,171,"12627","TPL"
"90170099.100a",2004-09-11,2344,"1209198","TPL"
"90157518.100a",2004-09-11,3708,"8434","TPL"
"246.10a",2004-09-11,765,"204069","TPL"
"90104008.101c",2004-09-11,6024,"206682","TPL"
"90111444.10a",2004-09-11,276,"206895","Windscreen"
"90180011.101b",2004-09-11,261,"8392","Windscreen"
"90148087.100a",2004-09-11,152,"1206449","Windscreen"
"90133668.102a",2004-09-12,2998,"205622","Damage"
"90147424.100a",2004-09-12,1378,"207771","Damage"
"1001494.100a",2004-09-12,12612,"7721","Fire"
"90109173.101a",2004-09-12,0,"13516","Other"
"90147614.100a",2004-09-12,529,"204665","Theft"
"90161147.100a",2004-09-12,838,"1203081","TPL"
"90104696.101b",2004-09-12,897,"11230","TPL"
"90151603.100a",2004-09-12,1402,"206901","TPL"
"10100330.101a",2004-09-12,1830,"1208029","TPL"
"90180196.100a",2004-09-12,4203,"209207","TPL"
"90136375.101a",2004-09-12,687,"201869","TPL"
"1002862.100b",2004-09-12,738,"203734","TPL"
"90103468.101a",2004-09-12,897,"202990","TPL"
"90194863.100a",2004-09-12,220,"204290","Windscreen"
"50200824.101b",2004-09-12,643,"1204582","Windscreen"
"90168867.100b",2004-09-12,289,"202543","Windscreen"
"90168279.100a",2004-09-13,651,"1201659","Damage"
"90107935.10a",2004-09-13,979,"200572","Damage"
"90172253.100c",2004-09-13,1249,"202290","Other"
"90146458.102a",2004-09-13,1576,"206813","Theft"
"90145296.100a",2004-09-13,365,"10906","TPL"
"90145091.100a",2004-09-13,1222,"9053","TPL"
"90164574.102a",2004-09-13,1022,"206226","TPL"
"90155966.100a",2004-09-13,1195,"8629","TPL"
"90138985.100a",2004-09-13,915,"1201923","TPL"
"90166072.100c",2004-09-13,92595,"202327","TPL"
"90168425.100a",2004-09-13,1830,"1206671","TPL"
"90125294.101a",2004-09-13,146,"209807","Windscreen"
"90153163.101a",2004-09-13,208,"1206340","Windscreen"
"90156029.100a",2004-09-13,593,"202561","Windscreen"
"90154317.100c",2004-09-13,0,"1205991","Windscreen"
"90172747.100a",2004-09-13,135,"200888","Windscreen"
"80200220.10a",2004-09-14,751,"1205697","Damage"
"90189112.100a",2004-09-14,138,"203369","Theft"
"90149663.101a",2004-09-14,636,"1204435","TPL"
"90190728.100a",2004-09-14,1121,"11215","TPL"
"90173949.100a",2004-09-14,23,"200859","TPL"
"90131378.100a",2004-09-14,50,"1203590","TPL"
"90192919.100a",2004-09-14,4203,"209207","TPL"
"90124862.102a",2004-09-14,282,"207051","Windscreen"
"90103771.10a",2004-09-14,322,"208224","Windscreen"
"90167797.100a",2004-09-14,58,"209131","Windscreen"
"90133985.100a",2004-09-15,0,"208194","Damage"
"90176405.100a",2004-09-15,4704,"1205218","Damage"
"90146704.101a",2004-09-15,13664,"12468","Damage"
"90127774.101b",2004-09-15,1481,"201827","Fire"
"90185389.100a",2004-09-15,0,"203141","Other"
"90179726.100a",2004-09-15,862,"204615","TPL"
"90153321.101a",2004-09-15,897,"204490","TPL"
"90138551.101c",2004-09-15,915,"1205975","TPL"
"90144917.100a",2004-09-15,3811,"1208884","TPL"
"90132785.100a",2004-09-15,336,"206886","TPL"
"90127195.100a",2004-09-15,1121,"11537","TPL"
"90178995.100a",2004-09-15,284,"204638","Windscreen"
"90151564.100b",2004-09-15,352,"202560","Windscreen"
"90121649.102a",2004-09-15,150,"200211","Windscreen"
"90138966.100a",2004-09-15,184,"13746","Windscreen"
"90188318.100a",2004-09-15,325,"205798","Windscreen"
"90161359.100a",2004-09-15,252,"203297","Windscreen"
"90163220.101a",2004-09-15,332,"8454","Windscreen"
"90187752.100a",2004-09-16,992,"205941","Damage"
"90116151.100b",2004-09-16,1063,"8191","Damage"
"90184860.100a",2004-09-16,9899,"1205954","Fire"
"90105007.101a",2004-09-16,715,"1201981","TPL"
"50100274.101a",2004-09-16,442,"1206002","TPL"
"90188130.100b",2004-09-16,72,"205204","TPL"
"80100008.102a",2004-09-16,260,"205359","TPL"
"90179984.100a",2004-09-16,4798,"1203843","TPL"
"90136857.100a",2004-09-16,2242,"207056","TPL"
"90133976.100a",2004-09-16,1830,"1204668","TPL"
"90156952.100a",2004-09-16,501,"11890","Windscreen"
"90132274.100b",2004-09-16,209,"202805","Windscreen"
"90148370.100c",2004-09-16,253,"209067","Windscreen"
"90185811.101a",2004-09-16,268,"1209544","Windscreen"
"90110136.102a",2004-09-17,2068,"201317","Damage"
"90167918.100a",2004-09-17,876,"208793","Fire"
"90166262.100a",2004-09-17,5670,"12235","Theft"
"90141532.101a",2004-09-17,68,"205525","TPL"
"90178971.101a",2004-09-17,450,"209527","TPL"
"90166972.100a",2004-09-17,99,"203525","TPL"
"90131962.100b",2004-09-17,897,"10403","TPL"
"90148142.100a",2004-09-17,1408,"1204575","TPL"
"90147679.100a",2004-09-17,643,"1202000","TPL"
"90104975.100a",2004-09-17,1143,"1208028","TPL"
"20100173.102a",2004-09-17,257,"202774","TPL"
"90103807.100a",2004-09-17,0,"9549","TPL"
"90119558.101b",2004-09-17,265,"8834","Windscreen"
"90177836.100b",2004-09-17,540,"208484","Windscreen"
"80200022.101b",2004-09-17,101,"8893","Windscreen"
"90102838.101a",2004-09-17,209,"12649","Windscreen"
"90145942.100a",2004-09-17,140,"207471","Windscreen"
"90112452.101b",2004-09-17,172,"11647","Windscreen"
"90125793.101a",2004-09-18,0,"1207457","Damage"
"90110907.101a",2004-09-18,582,"204140","Fire"
"90156904.100a",2004-09-18,535,"1209566","Theft"
"90161210.100c",2004-09-18,927,"1207434","Theft"
"90132275.101a",2004-09-18,589,"12855","TPL"
"90147307.100a",2004-09-18,11207,"8352","TPL"
"90147624.101a",2004-09-18,915,"1203654","TPL"
"60200094.10a",2004-09-18,915,"1204459","TPL"
"90145459.101a",2004-09-18,0,"206750","TPL"
"90147277.101b",2004-09-18,637,"1207866","TPL"
"90170527.100a",2004-09-18,249,"1203624","Windscreen"
"90131499.101a",2004-09-19,1095,"200163","Damage"
"90136366.100a",2004-09-19,1111,"1205967","Damage"
"90125061.103a",2004-09-19,1511,"1201827","Fire"
"90160906.100b",2004-09-19,132,"1204988","TPL"
"90144783.100a",2004-09-19,915,"1203637","TPL"
"90134816.100a",2004-09-19,427,"7989","TPL"
"70201313.101b",2004-09-19,325,"204540","Windscreen"
"90132723.100a",2004-09-19,374,"1202210","Windscreen"
"90170031.100a",2004-09-20,1978,"207329","Damage"
"90145455.100a",2004-09-20,1507,"206207","Fire"
"90135200.100a",2004-09-20,1192,"200579","Theft"
"90120549.101b",2004-09-20,897,"206704","TPL"
"90138992.101a",2004-09-20,25,"200501","TPL"
"90152027.101a",2004-09-20,1008,"202519","TPL"
"80100093.101a",2004-09-20,433,"203406","Windscreen"
"80201115.10a",2004-09-20,377,"7951","Windscreen"
"90133594.100a",2004-09-20,97,"1203404","Windscreen"
"90134354.102a",2004-09-21,76,"1202992","Theft"
"90160843.100a",2004-09-21,897,"208880","TPL"
"90112040.100a",2004-09-21,2452,"13133","TPL"
"90105893.10a",2004-09-21,516,"201109","TPL"
"90145859.100b",2004-09-21,43,"1205005","TPL"
"90171859.100a",2004-09-21,1630,"1206452","TPL"
"90163399.100a",2004-09-21,1121,"13719","TPL"
"90156582.100a",2004-09-21,271,"1203709","Windscreen"
"90160605.100b",2004-09-21,60,"209645","Windscreen"
"1010988.100a",2004-09-21,229,"10523","Windscreen"
"1005479.100b",2004-09-21,252,"1207798","Windscreen"
"90112045.101c",2004-09-21,435,"1202306","Windscreen"
"90158244.101a",2004-09-21,299,"210579","Windscreen"
"90148490.100a",2004-09-21,249,"1203624","Windscreen"
"90180626.100d",2004-09-21,417,"206186","Windscreen"
"90132274.100a",2004-09-21,447,"1205153","Windscreen"
"90101729.101a",2004-09-21,425,"1207350","Windscreen"
"90158978.100a",2004-09-21,136,"200336","Windscreen"
"90191858.100a",2004-09-21,83,"203359","Windscreen"
"90157116.100b",2004-09-22,107,"1206161","Damage"
"90179654.103a",2004-09-22,1251,"1207038","Damage"
"90176191.100a",2004-09-22,8234,"10511","Fire"
"90108088.100a",2004-09-22,876,"13325","Other"
"90170929.100a",2004-09-22,5909,"1202117","Theft"
"90174085.100b",2004-09-22,0,"10001","TPL"
"90134301.101a",2004-09-22,246,"1205930","TPL"
"90134238.102a",2004-09-22,216,"203623","Windscreen"
"90157019.100a",2004-09-22,398,"200631","Windscreen"
"80200713.10a",2004-09-22,593,"1202673","Windscreen"
"90151951.100a",2004-09-22,571,"9912","Windscreen"
"90146202.101a",2004-09-23,1430,"1205642","Damage"
"90157366.100a",2004-09-23,11320,"12033","Damage"
"90164563.100a",2004-09-23,68,"200253","Other"
"90184932.100b",2004-09-23,494,"203958","Theft"
"90152082.101b",2004-09-23,584,"200337","Theft"
"90161613.100b",2004-09-23,488,"202376","TPL"
"90153206.101a",2004-09-23,2334,"1205963","TPL"
"90128774.100a",2004-09-23,897,"201742","TPL"
"90132415.101a",2004-09-23,14112,"204000","TPL"
"90124686.100a",2004-09-23,0,"206575","TPL"
"90153433.100a",2004-09-23,69,"206543","Windscreen"
"90151846.100a",2004-09-23,245,"1208397","Windscreen"
"90191809.100b",2004-09-23,210,"7954","Windscreen"
"90139806.102a",2004-09-23,214,"1202420","Windscreen"
"90147497.100a",2004-09-23,266,"9348","Windscreen"
"90133380.101a",2004-09-23,350,"7254","Windscreen"
"90135215.101b",2004-09-23,119,"201912","Windscreen"
"90132879.101a",2004-09-23,467,"1204966","Windscreen"
"90126567.101b",2004-09-23,552,"208816","Windscreen"
"90182929.100c",2004-09-24,2818,"9731","Fire"
"90125362.102a",2004-09-24,2442,"1208420","Theft"
"90133703.100c",2004-09-24,978,"205957","Theft"
"90167009.100a",2004-09-24,892,"11782","Theft"
"90146059.101a",2004-09-24,107,"1208762","Theft"
"90133471.100a",2004-09-24,3848,"202049","TPL"
"90126370.101a",2004-09-24,156,"204035","TPL"
"90148838.101a",2004-09-24,106,"1203646","TPL"
"90146163.100a",2004-09-24,174,"206832","TPL"
"90160346.101b",2004-09-24,321,"13346","TPL"
"90185391.100b",2004-09-24,2228,"209093","TPL"
"90194816.100a",2004-09-24,426,"207351","TPL"
"90182446.100a",2004-09-24,972,"1207617","TPL"
"90159460.100b",2004-09-24,30,"1206203","TPL"
"90133672.100a",2004-09-24,236,"1203842","Windscreen"
"80201138.101a",2004-09-24,305,"205460","Windscreen"
"90176003.100a",2004-09-24,563,"1208816","Windscreen"
"1009488.100b",2004-09-25,265,"8883","Damage"
"90179837.100b",2004-09-25,10967,"1201164","Damage"
"90177942.102a",2004-09-25,1251,"1208681","Damage"
"90181147.100a",2004-09-25,0,"12450","Damage"
"90133689.100a",2004-09-25,0,"203141","Other"
"90103500.10a",2004-09-25,5984,"12036","Theft"
"90134598.100b",2004-09-25,3476,"200760","Theft"
"90133970.103b",2004-09-25,1674,"1203547","TPL"
"90160841.101a",2004-09-25,0,"1201234","TPL"
"90192915.100a",2004-09-25,1534,"9926","TPL"
"90113786.101b",2004-09-25,992,"207311","TPL"
"90178433.100a",2004-09-25,483,"204394","TPL"
"90151405.101a",2004-09-25,2185,"208277","TPL"
"90133799.101a",2004-09-25,727,"205773","TPL"
"90110876.10Aa",2004-09-25,897,"10574","TPL"
"90132523.100a",2004-09-25,897,"202021","TPL"
"90157068.100a",2004-09-25,897,"201868","TPL"
"90177986.100b",2004-09-25,1121,"13725","TPL"
"90113963.101a",2004-09-25,2762,"202861","TPL"
"40201274.10a",2004-09-25,55,"206370","Windscreen"
"90187195.100c",2004-09-25,231,"203842","Windscreen"
"90167820.100a",2004-09-25,834,"208591","Windscreen"
"90133236.100b",2004-09-25,320,"209501","Windscreen"
"1002626.100b",2004-09-25,307,"208315","Windscreen"
"90134410.100a",2004-09-25,372,"1204212","Windscreen"
"90149724.101a",2004-09-26,83,"1206824","Fire"
"1003140.101b",2004-09-26,505,"1205974","Theft"
"90144694.100b",2004-09-26,0,"1205617","TPL"
"90152567.100a",2004-09-26,1143,"1207929","TPL"
"90177889.100c",2004-09-26,915,"1205257","TPL"
"90155614.100a",2004-09-26,400,"205148","TPL"
"1009262.100a",2004-09-26,876,"208989","Windscreen"
"90104512.100b",2004-09-26,604,"204537","Windscreen"
"90138542.100c",2004-09-27,5806,"1207477","Damage"
"90168064.100a",2004-09-27,65,"1201939","Fire"
"90149271.100a",2004-09-27,262,"204648","Other"
"90150417.100a",2004-09-27,626,"1201535","Theft"
"90156023.101a",2004-09-27,337,"9625","TPL"
"90109434.101a",2004-09-27,68,"12460","TPL"
"90134390.100a",2004-09-27,10402,"1206139","TPL"
"1003000.100a",2004-09-27,785,"208542","TPL"
"90135367.101a",2004-09-27,460,"208089","TPL"
"90160944.101a",2004-09-27,93,"11901","Windscreen"
"90105031.10b",2004-09-27,629,"200637","Windscreen"
"90160862.100b",2004-09-27,99,"203362","Windscreen"
"90128752.100a",2004-09-27,159,"208353","Windscreen"
"90140622.100a",2004-09-27,245,"1209273","Windscreen"
"90194838.100a",2004-09-27,82,"1209318","Windscreen"
"90133305.100a",2004-09-28,5261,"10060","Fire"
"90161280.100a",2004-09-28,263,"9573","Other"
"90152280.100a",2004-09-28,187,"7826","TPL"
"90178407.100b",2004-09-28,636,"1206633","TPL"
"90182222.100a",2004-09-28,3430,"7445","TPL"
"90183220.100a",2004-09-28,71,"209094","TPL"
"90106304.10a",2004-09-28,3602,"1202263","TPL"
"90132157.100a",2004-09-28,211,"11465","Windscreen"
"90194407.100a",2004-09-28,268,"1209325","Windscreen"
"90153463.103a",2004-09-28,606,"206448","Windscreen"
"90192004.100a",2004-09-29,0,"206354","Damage"
"90163216.100a",2004-09-29,881,"208555","Theft"
"90157896.100a",2004-09-29,361,"8564","TPL"
