"IDpol","Year","Damage","Fire","Other","Theft","TPL","Windscreen"
"90145487.102a",2004,0,0,0,0,0,0
"90145487.102b",2004,0,0,0,0,0,0
"90145487.103a",2004,0,0,0,0,0,0
"90145491.100a",2004,0,0,0,0,0,0
"90145491.100b",2004,0,0,0,0,0,0
"90145495.100b",2004,0,0,0,0,0,0
"90145496.100a",2004,0,0,0,0,0,0
"90145496.100c",2004,0,0,0,0,0,0
"90145498.101a",2004,0,0,0,0,0,0
"90145498.101c",2004,0,0,0,0,0,0
"90145506.100a",2004,0,0,0,0,0,0
"90145509.100a",2004,0,0,0,0,0,0
"90145513.100a",2004,0,0,0,0,0,0
"90145515.100a",2004,0,0,0,0,0,0
"90145525.101a",2004,0,0,0,0,0,0
"90145528.100a",2004,0,0,0,0,0,0
"90145528.100b",2004,0,0,0,0,0,0
"90145528.100c",2004,0,0,0,0,0,0
"90145552.101a",2004,0,0,0,0,0,0
"90145552.101b",2004,0,0,0,0,0,0
"90145552.101c",2004,0,0,0,0,0,0
"90145552.101d",2004,0,0,0,0,0,0
"90145552.101e",2004,0,0,0,0,0,0
"90145552.104a",2004,0,0,0,0,0,0
"90145566.100a",2004,0,0,0,0,0,0
"90145566.100b",2004,0,0,0,0,0,0
"90145566.100c",2004,0,0,0,0,0,0
"90145573.100a",2004,0,0,0,0,0,0
"90145573.100b",2004,0,0,0,0,0,0
"90145575.100a",2004,0,0,0,0,0,0
"90145580.101b",2004,0,0,0,0,0,0
"90145597.100a",2004,0,0,0,0,0,0
"90145607.100a",2004,0,0,0,0,0,0
"90145607.100b",2004,0,0,0,0,0,0
"90145631.100a",2004,0,0,0,0,0,0
"90145643.101a",2004,0,0,0,0,0,0
"90145643.101b",2004,0,0,0,0,0,0
"90145648.100a",2004,0,0,0,0,0,0
"90145650.100a",2004,0,0,0,0,0,0
"90145659.100a",2004,0,0,0,0,0,0
"90145659.100c",2004,0,0,0,0,0,0
"90145667.100a",2004,0,0,0,0,0,0
"90145667.100b",2004,0,0,0,0,0,0
"90145667.101a",2004,0,0,0,0,0,0
"90145668.100a",2004,0,0,0,0,0,0
"90145673.100a",2004,0,0,0,0,0,0
"90145676.100a",2004,0,0,0,0,0,0
"90145677.100a",2004,0,0,0,0,0,0
"90145677.100b",2004,0,0,0,0,0,0
"90145677.100c",2004,0,0,0,0,0,0
"90145677.100d",2004,0,0,0,0,0,0
"90145677.100e",2004,0,0,0,0,0,0
"90145686.101a",2004,0,0,0,0,0,0
"90145689.100a",2004,0,0,0,0,0,0
"90145689.100b",2004,0,0,0,0,0,0
"90145689.100c",2004,0,0,0,0,0,0
"90145689.100e",2004,0,0,0,0,0,0
"90145689.101a",2004,0,0,0,0,0,0
"90145690.100a",2004,0,0,0,0,0,0
"90145691.102a",2004,0,0,0,0,0,0
"90145697.100a",2004,0,0,0,0,0,0
"90145698.100a",2004,0,0,0,0,0,0
"90145701.100a",2004,0,0,0,0,0,0
"90145702.100a",2004,0,0,0,0,0,0
"90145704.100a",2004,0,0,0,0,0,0
"90145704.100c",2004,0,0,0,0,0,0
"90145709.101a",2004,0,0,0,0,0,0
"90145709.101b",2004,0,0,0,0,0,0
"90145711.100a",2004,0,0,0,0,0,0
"90145711.100b",2004,0,0,0,0,0,0
"90145711.100c",2004,0,0,0,0,0,0
"90145715.100a",2004,0,0,0,0,0,0
"90145715.100c",2004,0,0,0,0,0,0
"90145720.100a",2004,0,0,0,0,0,0
"90145727.100a",2004,0,0,0,0,0,0
"90145728.100a",2004,0,0,0,0,0,0
"90145730.102a",2004,0,0,0,0,0,0
"90145736.100a",2004,0,0,0,0,0,0
"90145739.100a",2004,0,0,0,0,0,0
"90145739.101a",2004,0,0,0,0,0,0
"90145743.100a",2004,0,0,0,0,0,0
"90145745.100a",2004,0,0,0,0,0,0
"90145745.100b",2004,0,0,0,0,0,0
"90145748.100a",2004,0,0,0,0,0,0
"90145748.100b",2004,0,0,0,0,0,0
"90145749.100a",2004,0,0,0,0,0,0
"90145749.100b",2004,0,0,0,0,0,0
"90145751.100a",2004,0,0,0,0,0,0
"90145751.100b",2004,0,0,0,0,0,0
"90145761.100b",2004,0,0,0,0,0,0
"90145761.100c",2004,0,0,0,0,0,0
"90145764.100a",2004,0,0,0,0,0,0
"90145764.100b",2004,0,0,0,0,0,0
"90145764.100c",2004,0,0,0,0,0,0
"90145764.100d",2004,0,0,0,0,0,0
"90145765.100a",2004,0,0,0,0,0,0
"90145765.100b",2004,0,0,0,0,0,0
"90145765.100c",2004,0,0,0,0,0,0
"90145771.100a",2004,0,0,0,0,0,0
"90145771.100b",2004,0,0,0,0,0,0
"90145771.100c",2004,0,0,0,0,0,0
"90145773.101a",2004,0,0,0,0,0,0
"90145789.101a",2004,0,0,0,0,0,0
"90145791.100a",2004,0,0,0,0,0,0
"90145791.100b",2004,0,0,0,0,0,0
"90145791.100c",2004,0,0,0,0,0,0
"90145793.100a",2004,0,0,0,0,0,0
"90145797.100a",2004,0,0,0,0,0,0
"90145804.100a",2004,0,0,0,0,0,0
"90145804.100b",2004,0,0,0,0,0,0
"90145804.100c",2004,0,0,0,0,0,0
"90145809.101a",2004,0,0,0,0,0,0
"90145818.101a",2004,0,0,0,0,0,0
"90145818.101b",2004,0,0,0,0,0,0
"90145819.100a",2004,0,0,0,0,0,0
"90145823.100a",2004,0,0,0,0,0,0
"90145823.100b",2004,0,0,0,0,0,0
"90145823.100c",2004,0,0,0,0,0,0
"90145824.101a",2004,0,0,0,0,0,0
"90145824.101c",2004,0,0,0,0,0,0
"90145825.100a",2004,0,0,0,0,0,0
"90145829.100a",2004,0,0,0,0,0,0
"90145829.100b",2004,0,0,0,0,0,0
"90145829.100c",2004,0,0,0,0,0,0
"90145837.100a",2004,0,0,0,0,0,0
"90145837.100b",2004,0,0,0,0,0,0
"90145837.100c",2004,0,0,0,0,0,0
"90145842.100a",2004,0,0,0,0,0,0
"90145842.100b",2004,0,0,0,0,0,0
"90145846.100a",2004,0,0,0,0,0,0
"90145846.100b",2004,0,0,0,0,0,0
"90145846.100c",2004,0,0,0,0,0,0
"90145846.100d",2004,0,0,0,0,0,0
"90145848.100a",2004,0,0,0,0,0,0
"90145848.100b",2004,0,0,0,0,0,0
"90145848.100c",2004,0,0,0,0,0,0
"90145851.100a",2004,0,0,0,0,0,0
"90145851.100b",2004,0,0,0,0,0,0
"90145851.101a",2004,0,0,0,0,0,0
"90145852.102a",2004,0,0,0,0,0,0
"90145855.101a",2004,0,0,0,0,0,0
"90145858.100a",2004,0,0,0,0,0,0
"90145858.100b",2004,0,0,0,0,0,0
"90145858.100c",2004,0,0,0,0,0,0
"90145859.100a",2004,0,0,0,0,0,0
"90145859.100b",2004,0,0,0,0,0,0
"90145859.100c",2004,0,0,0,0,0,0
"90145864.100a",2004,0,0,0,0,0,0
"90145867.100a",2004,0,0,0,0,0,0
"90145867.100b",2004,0,0,0,0,0,0
"90145869.100a",2004,0,0,0,0,0,0
"90145869.101a",2004,0,0,0,0,0,0
"90145869.103a",2004,0,0,0,0,0,0
"90145873.102a",2004,0,0,0,0,0,0
"90145873.102b",2004,0,0,0,0,0,0
"90145873.102c",2004,0,0,0,0,0,0
"90145875.100b",2004,0,0,0,0,0,0
"90145877.100a",2004,0,0,0,0,0,0
"90145884.100a",2004,0,0,0,0,0,0
"90145884.100b",2004,0,0,0,0,0,0
"90145885.100a",2004,0,0,0,0,0,0
"90145885.100b",2004,0,0,0,0,0,0
"90145885.100c",2004,0,0,0,0,0,0
"90145885.100d",2004,0,0,0,0,0,0
"90145886.100a",2004,0,0,0,0,0,0
"90145886.100b",2004,0,0,0,0,0,0
"90145886.100c",2004,0,0,0,0,0,0
"90145888.100a",2004,0,0,0,0,0,0
"90145891.100a",2004,0,0,0,0,0,0
"90145891.100b",2004,0,0,0,0,0,0
"90145891.100c",2004,0,0,0,0,0,0
"90145891.101a",2004,0,0,0,0,0,0
"90145891.101b",2004,0,0,0,0,0,0
"90145891.101c",2004,0,0,0,0,0,0
"90145892.100a",2004,0,0,0,0,0,0
"90145898.101b",2004,0,0,0,0,0,0
"90145898.101c",2004,0,0,0,0,0,0
"90145912.101a",2004,0,0,0,0,0,0
"90145912.101b",2004,0,0,0,0,0,0
"90145913.100a",2004,0,0,0,0,0,0
"90145914.100a",2004,0,0,0,0,0,0
"90145914.100b",2004,0,0,0,0,0,0
"90145914.100c",2004,0,0,0,0,0,0
"90145915.100a",2004,0,0,0,0,0,0
"90145915.100b",2004,0,0,0,0,0,0
"90145915.100c",2004,0,0,0,0,0,0
"90145919.100a",2004,0,0,0,0,0,0
"90145919.100b",2004,0,0,0,0,0,0
"90145919.100c",2004,0,0,0,0,0,0
"90145920.100a",2004,0,0,0,0,0,0
"90145920.100b",2004,0,0,0,0,0,0
"90145920.101a",2004,0,0,0,0,0,0
"90145920.101b",2004,0,0,0,0,0,0
"90145921.100a",2004,0,0,0,0,0,0
"90145921.100b",2004,0,0,0,0,0,0
"90145921.100c",2004,0,0,0,0,0,0
"90145922.100a",2004,0,0,0,0,0,0
"90145922.100b",2004,0,0,0,0,0,0
"90145922.100c",2004,0,0,0,0,0,0
"90145925.100a",2004,0,0,0,0,0,0
"90145925.100b",2004,0,0,0,0,0,0
"90145925.100c",2004,0,0,0,0,0,0
"90145927.101a",2004,0,0,0,0,0,0
"90145927.102b",2004,0,0,0,0,0,0
"90145927.103a",2004,0,0,0,0,0,0
"90145927.103b",2004,0,0,0,0,0,0
"90145927.103c",2004,0,0,0,0,0,0
"90145928.100a",2004,0,0,0,0,0,0
"90145928.100b",2004,0,0,0,0,0,0
"90145928.100c",2004,0,0,0,0,0,0
"90145928.101a",2004,0,0,0,0,0,0
"90145928.101b",2004,0,0,0,0,0,0
"90145930.100a",2004,0,0,0,0,0,0
"90145939.100a",2004,0,0,0,0,0,0
"90145940.100a",2004,0,0,0,0,0,0
"90145940.100b",2004,0,0,0,0,0,0
"90145940.100c",2004,0,0,0,0,0,0
"90145942.100a",2004,0,0,0,0,0,0
"90145942.101a",2004,0,0,0,0,0,0
"90145947.100a",2004,0,0,0,0,0,0
"90145949.100a",2004,0,0,0,0,0,0
"90145949.100b",2004,0,0,0,0,0,0
"90145949.100c",2004,0,0,0,0,0,0
"90145949.100d",2004,0,0,0,0,0,0
"90145950.100a",2004,0,0,0,0,0,0
"90145950.100b",2004,0,0,0,0,0,0
"90145951.100a",2004,0,0,0,0,0,0
"90145951.100b",2004,0,0,0,0,0,0
"90145951.100c",2004,0,0,0,0,0,0
"90145967.100a",2004,0,0,0,0,0,0
"90145972.100a",2004,0,0,0,0,0,0
"90145972.100b",2004,0,0,0,0,0,0
"90145972.100c",2004,0,0,0,0,0,0
"90145974.101a",2004,0,0,0,0,0,0
"90145975.102a",2004,0,0,0,0,0,0
"90145975.102b",2004,0,0,0,0,0,0
"90145980.100a",2004,0,0,0,0,0,0
"90145980.100c",2004,0,0,0,0,0,0
"90145981.100a",2004,0,0,0,0,0,0
"90145981.100b",2004,0,0,0,0,0,0
"90145981.100c",2004,0,0,0,0,0,0
"90145983.100a",2004,0,0,0,0,0,0
"90145984.100a",2004,0,0,0,0,0,0
"90145985.100a",2004,0,0,0,0,0,0
"90145985.100b",2004,0,0,0,0,0,0
"90145985.100c",2004,0,0,0,0,0,0
"90145992.100a",2004,0,0,0,0,0,0
"90145997.100a",2004,0,0,0,0,0,0
"90146001.100a",2004,0,0,0,0,0,0
"90146004.100a",2004,0,0,0,0,0,0
"90146007.100a",2004,0,0,0,0,0,0
"90146009.102a",2004,0,0,0,0,0,0
"90146009.102b",2004,0,0,0,0,0,0
"90146009.102c",2004,0,0,0,0,0,0
"90146010.101a",2004,0,0,0,0,0,0
"90146012.100a",2004,0,0,0,0,0,0
"90146019.100a",2004,0,0,0,0,0,0
"90146019.100b",2004,0,0,0,0,0,0
"90146020.100a",2004,0,0,0,0,0,0
"90146020.100b",2004,0,0,0,0,0,0
"90146022.100a",2004,0,0,0,0,0,0
"90146022.100b",2004,0,0,0,0,0,0
"90146026.100a",2004,0,0,0,0,0,0
"90146026.101a",2004,0,0,0,0,0,0
"90146026.101b",2004,0,0,0,0,0,0
"90146029.100a",2004,0,0,0,0,0,0
"90146029.100b",2004,0,0,0,0,0,0
"90146033.100a",2004,0,0,0,0,0,0
"90146033.100b",2004,0,0,0,0,0,0
"90146033.100c",2004,0,0,0,0,0,0
"90146033.100d",2004,0,0,0,0,0,0
"90146034.100b",2004,0,0,0,0,0,0
"90146035.100a",2004,0,0,0,0,0,0
"90146035.100b",2004,0,0,0,0,0,0
"90146036.100a",2004,0,0,0,0,0,0
"90146037.100a",2004,0,0,0,0,0,0
"90146038.100a",2004,0,0,0,0,0,0
"90146038.100b",2004,0,0,0,0,0,0
"90146040.100a",2004,0,0,0,0,0,0
"90146051.100a",2004,0,0,0,0,0,0
"90146051.100b",2004,0,0,0,0,0,0
"90146052.100a",2004,0,0,0,0,0,0
"90146056.100a",2004,0,0,0,0,0,0
"90146059.101a",2004,0,0,0,0,0,0
"90146060.100a",2004,0,0,0,0,0,0
"90146062.100a",2004,0,0,0,0,0,0
"90146062.100b",2004,0,0,0,0,0,0
"90146062.100c",2004,0,0,0,0,0,0
"90146069.100a",2004,0,0,0,0,0,0
"90146070.101a",2004,0,0,0,0,0,0
"90146074.100a",2004,0,0,0,0,0,0
"90146074.100c",2004,0,0,0,0,0,0
"90146075.101a",2004,0,0,0,0,0,0
"90146075.101b",2004,0,0,0,0,0,0
"90146077.100b",2004,0,0,0,0,0,0
"90146077.100c",2004,0,0,0,0,0,0
"90146078.100a",2004,0,0,0,0,0,0
"90146087.100a",2004,0,0,0,0,0,0
"90146091.100a",2004,0,0,0,0,0,0
"90146093.100a",2004,0,0,0,0,0,0
"90146093.100c",2004,0,0,0,0,0,0
"90146101.100b",2004,0,0,0,0,0,0
"90146101.100c",2004,0,0,0,0,0,0
"90146101.100d",2004,0,0,0,0,0,0
"90146101.101a",2004,0,0,0,0,0,0
"90146101.101b",2004,0,0,0,0,0,0
"90146101.101c",2004,0,0,0,0,0,0
"90146104.100a",2004,0,0,0,0,0,0
"90146104.100b",2004,0,0,0,0,0,0
"90146109.101a",2004,0,0,0,0,0,0
"90146109.101b",2004,0,0,0,0,0,0
"90146111.100a",2004,0,0,0,0,0,0
"90146113.100a",2004,0,0,0,0,0,0
"90146113.101a",2004,0,0,0,0,0,0
"90146115.100a",2004,0,0,0,0,0,0
"90146117.100a",2004,0,0,0,0,0,0
"90146118.101b",2004,0,0,0,0,0,0
"90146123.100a",2004,0,0,0,0,0,0
"90146123.100c",2004,0,0,0,0,0,0
"90146123.101a",2004,0,0,0,0,0,0
"90146123.101b",2004,0,0,0,0,0,0
"90146127.100a",2004,0,0,0,0,0,0
"90146127.100b",2004,0,0,0,0,0,0
"90146130.100a",2004,0,0,0,0,0,0
"90146131.100a",2004,0,0,0,0,0,0
"90146133.100a",2004,0,0,0,0,0,0
"90146133.100b",2004,0,0,0,0,0,0
"90146142.100a",2004,0,0,0,0,0,0
"90146148.102a",2004,0,0,0,0,0,0
"90146148.103a",2004,0,0,0,0,0,0
"90146150.100a",2004,0,0,0,0,0,0
"90146151.100a",2004,0,0,0,0,0,0
"90146161.100a",2004,0,0,0,0,0,0
"90146164.100b",2004,0,0,0,0,0,0
"90146164.100c",2004,0,0,0,0,0,0
"90146167.100b",2004,0,0,0,0,0,0
"90146170.100a",2004,0,0,0,0,0,0
"90146172.100a",2004,0,0,0,0,0,0
"90146172.100b",2004,0,0,0,0,0,0
"90146172.100c",2004,0,0,0,0,0,0
"90146175.100a",2004,0,0,0,0,0,0
"90146175.100b",2004,0,0,0,0,0,0
"90146177.101a",2004,0,0,0,0,0,0
"90146180.100a",2004,0,0,0,0,0,0
"90146181.100a",2004,0,0,0,0,0,0
"90146181.100b",2004,0,0,0,0,0,0
"90146181.100c",2004,0,0,0,0,0,0
"90146183.100a",2004,0,0,0,0,0,0
"90146183.100b",2004,0,0,0,0,0,0
"90146183.100c",2004,0,0,0,0,0,0
"90146193.100a",2004,0,0,0,0,0,0
"90146195.100a",2004,0,0,0,0,0,0
"90146197.100a",2004,0,0,0,0,0,0
"90146197.100b",2004,0,0,0,0,0,0
"90146205.100a",2004,0,0,0,0,0,0
"90146205.100b",2004,0,0,0,0,0,0
"90146205.100c",2004,0,0,0,0,0,0
"90146209.101a",2004,0,0,0,0,0,0
"90146210.100b",2004,0,0,0,0,0,0
"90146210.100c",2004,0,0,0,0,0,0
"90146211.102a",2004,0,0,0,0,0,0
"90146211.102b",2004,0,0,0,0,0,0
"90146217.100a",2004,0,0,0,0,0,0
"90146218.100a",2004,0,0,0,0,0,0
"90146218.100c",2004,0,0,0,0,0,0
"90146221.100a",2004,0,0,0,0,0,0
"90146227.100a",2004,0,0,0,0,0,0
"90146227.100b",2004,0,0,0,0,0,0
"90146233.100c",2004,0,0,0,0,0,0
"90146234.100a",2004,0,0,0,0,0,0
"90146234.100b",2004,0,0,0,0,0,0
"90146234.100c",2004,0,0,0,0,0,0
"90146239.100a",2004,0,0,0,0,0,0
"90146239.101a",2004,0,0,0,0,0,0
"90146251.100a",2004,0,0,0,0,0,0
"90146259.101a",2004,0,0,0,0,0,0
"90146261.100a",2004,0,0,0,0,0,0
"90146268.100a",2004,0,0,0,0,0,0
"90146268.100b",2004,0,0,0,0,0,0
"90146268.100c",2004,0,0,0,0,0,0
"90146269.100a",2004,0,0,0,0,0,0
"90146269.100b",2004,0,0,0,0,0,0
"90146269.100c",2004,0,0,0,0,0,0
"90146274.100a",2004,0,0,0,0,0,0
"90146274.101a",2004,0,0,0,0,0,0
"90146275.100b",2004,0,0,0,0,0,0
"90146275.100c",2004,0,0,0,0,0,0
"90146277.102a",2004,0,0,0,0,0,0
"90146277.102b",2004,0,0,0,0,0,0
"90146277.102c",2004,0,0,0,0,0,0
"90146281.100a",2004,0,0,0,0,0,0
"90146283.100a",2004,0,0,0,0,0,0
"90146291.100a",2004,0,0,0,0,0,0
"90146294.100a",2004,0,0,0,0,0,0
"90146299.100a",2004,0,0,0,0,0,0
"90146299.100b",2004,0,0,0,0,0,0
"90146299.100c",2004,0,0,0,0,0,0
"90146300.100a",2004,0,0,0,0,0,0
"90146303.100a",2004,0,0,0,0,0,0
"90146306.100a",2004,0,0,0,0,0,0
"90146312.101a",2004,0,0,0,0,0,0
"90146313.100a",2004,0,0,0,0,0,0
"90146315.101a",2004,0,0,0,0,0,0
"90146315.103a",2004,0,0,0,0,0,0
"90146315.103b",2004,0,0,0,0,0,0
"90146315.103c",2004,0,0,0,0,0,0
"90146315.103d",2004,0,0,0,0,0,0
"90146315.103e",2004,0,0,0,0,0,0
"90146322.100a",2004,0,0,0,0,0,0
"90146326.100b",2004,0,0,0,0,0,0
"90146326.100c",2004,0,0,0,0,0,0
"90146333.100a",2004,0,0,0,0,0,0
"90146333.100c",2004,0,0,0,0,0,0
"90146340.100a",2004,0,0,0,0,0,0
"90146346.101a",2004,0,0,0,0,0,0
"90146348.100a",2004,0,0,0,0,0,0
"90146348.100b",2004,0,0,0,0,0,0
"90146349.101a",2004,0,0,0,0,0,0
"90146349.101b",2004,0,0,0,0,0,0
"90146354.104a",2004,0,0,0,0,0,0
"90146355.100a",2004,0,0,0,0,0,0
"90146355.100b",2004,0,0,0,0,0,0
"90146355.100c",2004,0,0,0,0,0,0
"90146355.100d",2004,0,0,0,0,0,0
"90146359.100a",2004,0,0,0,0,0,0
"90146359.100b",2004,0,0,0,0,0,0
"90146360.100a",2004,0,0,0,0,0,0
"90146360.100b",2004,0,0,0,0,0,0
"90146360.100c",2004,0,0,0,0,0,0
"90146361.101a",2004,0,0,0,0,0,0
"90146361.101b",2004,0,0,0,0,0,0
"90146361.101c",2004,0,0,0,0,0,0
"90146362.101a",2004,0,0,0,0,0,0
"90146364.100a",2004,0,0,0,0,0,0
"90146364.100b",2004,0,0,0,0,0,0
"90146364.100c",2004,0,0,0,0,0,0
"90146364.101a",2004,0,0,0,0,0,0
"90146364.101b",2004,0,0,0,0,0,0
"90146365.100a",2004,0,0,0,0,0,0
"90146365.100b",2004,0,0,0,0,0,0
"90146365.100c",2004,0,0,0,0,0,0
"90146366.100a",2004,0,0,0,0,0,0
"90146367.100a",2004,0,0,0,0,0,0
"90146371.100a",2004,0,0,0,0,0,0
"90146371.101a",2004,0,0,0,0,0,0
"90146372.101a",2004,0,0,0,0,0,0
"90146378.100a",2004,0,0,0,0,0,0
"90146378.100b",2004,0,0,0,0,0,0
"90146380.100a",2004,0,0,0,0,0,0
"90146381.100a",2004,0,0,0,0,0,0
"90146381.101a",2004,0,0,0,0,0,0
"90146381.101c",2004,0,0,0,0,0,0
"90146385.101a",2004,0,0,0,0,0,0
"90146385.101b",2004,0,0,0,0,0,0
"90146386.100a",2004,0,0,0,0,0,0
"90146388.100a",2004,0,0,0,0,0,0
"90146389.100c",2004,0,0,0,0,0,0
"90146391.100a",2004,0,0,0,0,0,0
"90146391.100b",2004,0,0,0,0,0,0
"90146391.100c",2004,0,0,0,0,0,0
"90146394.100a",2004,0,0,0,0,0,0
"90146394.100b",2004,0,0,0,0,0,0
"90146394.100c",2004,0,0,0,0,0,0
"90146395.100a",2004,0,0,0,0,0,0
"90146396.100a",2004,0,0,0,0,0,0
"90146396.100b",2004,0,0,0,0,0,0
"90146397.100a",2004,0,0,0,0,0,0
"90146399.100a",2004,0,0,0,0,0,0
"90146400.100a",2004,0,0,0,0,0,0
"90146400.100b",2004,0,0,0,0,0,0
"90146400.100c",2004,0,0,0,0,0,0
"90146402.101a",2004,0,0,0,0,0,0
"90146402.101b",2004,0,0,0,0,0,0
"90146405.100a",2004,0,0,0,0,0,0
"90146406.100a",2004,0,0,0,0,0,0
"90146406.100c",2004,0,0,0,0,0,0
"90146408.100a",2004,0,0,0,0,0,0
"90146408.100b",2004,0,0,0,0,0,0
"90146408.100c",2004,0,0,0,0,0,0
"90146415.100a",2004,0,0,0,0,0,0
"90146415.100b",2004,0,0,0,0,0,0
"90146419.100a",2004,0,0,0,0,0,0
"90146421.100a",2004,0,0,0,0,0,0
"90146424.100a",2004,0,0,0,0,0,0
"90146424.100b",2004,0,0,0,0,0,0
"90146424.100c",2004,0,0,0,0,0,0
"90146424.101a",2004,0,0,0,0,0,0
"90146429.100a",2004,0,0,0,0,0,0
"90146431.100a",2004,0,0,0,0,0,0
"90146431.100b",2004,0,0,0,0,0,0
"90146432.100a",2004,0,0,0,0,0,0
"90146434.101a",2004,0,0,0,0,0,0
"90146434.101b",2004,0,0,0,0,0,0
"90146444.100a",2004,0,0,0,0,0,0
"90146445.100a",2004,0,0,0,0,0,0
"90146445.100b",2004,0,0,0,0,0,0
"90146445.100c",2004,0,0,0,0,0,0
"90146446.100a",2004,0,0,0,0,0,0
"90146448.100a",2004,0,0,0,0,0,0
"90146450.100b",2004,0,0,0,0,0,0
"90146450.100c",2004,0,0,0,0,0,0
"90146450.101a",2004,0,0,0,0,0,0
"90146450.101b",2004,0,0,0,0,0,0
"90146455.101a",2004,0,0,0,0,0,0
"90146456.100a",2004,0,0,0,0,0,0
"90146457.100a",2004,0,0,0,0,0,0
"90146459.100a",2004,0,0,0,0,0,0
"90146465.102a",2004,0,0,0,0,0,0
"90146465.102b",2004,0,0,0,0,0,0
"90146465.102c",2004,0,0,0,0,0,0
"90146474.100a",2004,0,0,0,0,0,0
"90146483.100a",2004,0,0,0,0,0,0
"90146483.100b",2004,0,0,0,0,0,0
"90146483.100c",2004,0,0,0,0,0,0
"90146487.101a",2004,0,0,0,0,0,0
"90146487.102a",2004,0,0,0,0,0,0
"90146491.100a",2004,0,0,0,0,0,0
"90146498.100b",2004,0,0,0,0,0,0
"90146505.100a",2004,0,0,0,0,0,0
"90146505.100b",2004,0,0,0,0,0,0
"90146508.100a",2004,0,0,0,0,0,0
"90146510.100a",2004,0,0,0,0,0,0
"90146510.100b",2004,0,0,0,0,0,0
"90146510.100c",2004,0,0,0,0,0,0
"90146510.100d",2004,0,0,0,0,0,0
"90146514.100a",2004,0,0,0,0,0,0
"90146514.100b",2004,0,0,0,0,0,0
"90146514.100c",2004,0,0,0,0,0,0
"90146514.101a",2004,0,0,0,0,0,0
"90146524.100a",2004,0,0,0,0,0,0
"90146524.100b",2004,0,0,0,0,0,0
"90146528.100a",2004,0,0,0,0,0,0
"90146529.100a",2004,0,0,0,0,0,0
"90146529.100b",2004,0,0,0,0,0,0
"90146529.100c",2004,0,0,0,0,0,0
"90146530.100a",2004,0,0,0,0,0,0
"90146530.100c",2004,0,0,0,0,0,0
"90146532.100a",2004,0,0,0,0,0,0
"90146533.100a",2004,0,0,0,0,0,0
"90146534.100a",2004,0,0,0,0,0,0
"90146541.100a",2004,0,0,0,0,0,0
"90146543.100a",2004,0,0,0,0,0,0
"90146543.101a",2004,0,0,0,0,0,0
"90146543.101b",2004,0,0,0,0,0,0
"90146549.101a",2004,0,0,0,0,0,0
"90146558.100a",2004,0,0,0,0,0,0
"90146558.100b",2004,0,0,0,0,0,0
"90146558.100c",2004,0,0,0,0,0,0
"90146569.100a",2004,0,0,0,0,0,0
"90146579.100a",2004,0,0,0,0,0,0
"90146579.100b",2004,0,0,0,0,0,0
"90146579.100c",2004,0,0,0,0,0,0
"90146582.100a",2004,0,0,0,0,0,0
"90146608.100a",2004,0,0,0,0,0,0
"90146614.100a",2004,0,0,0,0,0,0
"90146614.100c",2004,0,0,0,0,0,0
"90146621.100a",2004,0,0,0,0,0,0
"90146621.100b",2004,0,0,0,0,0,0
"90146625.101a",2004,0,0,0,0,0,0
"90146629.100b",2004,0,0,0,0,0,0
"90146643.100a",2004,0,0,0,0,0,0
"90146643.101a",2004,0,0,0,0,0,0
"90146643.101b",2004,0,0,0,0,0,0
"90146649.100a",2004,0,0,0,0,0,0
"90146651.100a",2004,0,0,0,0,0,0
"90146651.100b",2004,0,0,0,0,0,0
"90146651.100c",2004,0,0,0,0,0,0
"90146653.100a",2004,0,0,0,0,0,0
"90146653.100b",2004,0,0,0,0,0,0
"90146653.100c",2004,0,0,0,0,0,0
"90146654.100a",2004,0,0,0,0,0,0
"90146655.100a",2004,0,0,0,0,0,0
"90146655.100b",2004,0,0,0,0,0,0
"90146655.100c",2004,0,0,0,0,0,0
"90146657.100a",2004,0,0,0,0,0,0
"90146657.100c",2004,0,0,0,0,0,0
"90146658.100a",2004,0,0,0,0,0,0
"90146658.100b",2004,0,0,0,0,0,0
"90146658.100c",2004,0,0,0,0,0,0
"90146662.100a",2004,0,0,0,0,0,0
"90146662.100b",2004,0,0,0,0,0,0
"90146662.100c",2004,0,0,0,0,0,0
"90146667.100a",2004,0,0,0,0,0,0
"90146667.100b",2004,0,0,0,0,0,0
"90146667.100c",2004,0,0,0,0,0,0
"90146679.100b",2004,0,0,0,0,0,0
"90146679.100c",2004,0,0,0,0,0,0
"90146679.102a",2004,0,0,0,0,0,0
"90146679.102b",2004,0,0,0,0,0,0
"90146681.100a",2004,0,0,0,0,0,0
"90146681.100b",2004,0,0,0,0,0,0
"90146681.100c",2004,0,0,0,0,0,0
"90146683.100a",2004,0,0,0,0,0,0
"90146684.100a",2004,0,0,0,0,0,0
"90146684.100b",2004,0,0,0,0,0,0
"90146684.100c",2004,0,0,0,0,0,0
"90146685.101a",2004,0,0,0,0,0,0
"90146685.101b",2004,0,0,0,0,0,0
"90146692.100a",2004,0,0,0,0,0,0
"90146692.100b",2004,0,0,0,0,0,0
"90146692.100c",2004,0,0,0,0,0,0
"90146698.100a",2004,0,0,0,0,0,0
"90146699.100a",2004,0,0,0,0,0,0
"90146703.100a",2004,0,0,0,0,0,0
"90146707.100a",2004,0,0,0,0,0,0
"90146708.102a",2004,0,0,0,0,0,0
"90146708.102b",2004,0,0,0,0,0,0
